"Neighborhood","Time_Col","gi_star","p_sim","significance"
"Mount Pleasant",2014-06-30,-1.01902957367143,0.39,""
"Mount Pleasant",2014-07-31,-1.35654340795138,0.42,""
"Mount Pleasant",2014-08-31,-1.08055592147462,0.48,""
"Mount Pleasant",2014-09-30,-1.30305373586263,0.425,""
"Mount Pleasant",2014-10-31,-1.34823024540382,0.38,""
"Mount Pleasant",2014-11-30,-0.686205921002349,0.39,""
"Mount Pleasant",2014-12-31,-0.651236329038268,0.475,""
"Mount Pleasant",2015-01-31,-0.904439552196571,0.38,""
"Mount Pleasant",2015-02-28,-1.1477707638527,0.105,""
"Mount Pleasant",2015-03-31,-1.46583982093796,0.085,""
"Mount Pleasant",2015-04-30,-1.1651940017567,0.27,""
"Mount Pleasant",2015-05-31,-0.77508605715227,0.335,""
"Mount Pleasant",2015-06-30,-0.765103934469863,0.305,""
"Mount Pleasant",2015-07-31,-1.21152196416794,0.395,""
"Mount Pleasant",2015-08-31,-0.785502789189655,0.37,""
"Mount Pleasant",2015-09-30,-1.04285524261244,0.28,""
"Mount Pleasant",2015-10-31,-1.28155967336144,0.4,""
"Mount Pleasant",2015-11-30,-1.00481222786713,0.4,""
"Mount Pleasant",2015-12-31,-0.906285561864894,0.33,""
"Mount Pleasant",2016-01-31,-0.995474002127752,0.355,""
"Mount Pleasant",2016-02-29,-0.909803595470052,0.425,""
"Mount Pleasant",2016-03-31,-1.32272842619641,0.335,""
"Mount Pleasant",2016-04-30,-1.13233571895664,0.385,""
"Mount Pleasant",2016-05-31,-1.12847566388968,0.44,""
"Mount Pleasant",2016-06-30,-1.14778550195908,0.415,""
"Mount Pleasant",2016-07-31,-1.67918326729719,0.18,""
"Mount Pleasant",2016-08-31,-1.33261344841974,0.26,""
"Mount Pleasant",2016-09-30,-1.26342683558406,0.335,""
"Mount Pleasant",2016-10-31,-1.06579076344606,0.475,""
"Mount Pleasant",2016-11-30,-0.797870329979777,0.46,""
"Mount Pleasant",2016-12-31,-1.02997789642648,0.21,""
"Mount Pleasant",2017-01-31,-1.05736263825469,0.135,""
"Mount Pleasant",2017-02-28,-1.119606086579,0.095,""
"Mount Pleasant",2017-03-31,-1.21674693544035,0.205,""
"Mount Pleasant",2017-04-30,-1.07485465010439,0.23,""
"Mount Pleasant",2017-05-31,-0.985361424976628,0.4,""
"Mount Pleasant",2017-06-30,-0.894711029909102,0.495,""
"Mount Pleasant",2017-07-31,-1.00698317009011,0.48,""
"Mount Pleasant",2017-08-31,-1.11333377247371,0.485,""
"Mount Pleasant",2017-09-30,-0.940983655409109,0.41,""
"Mount Pleasant",2017-10-31,-0.861187306022403,0.265,""
"Mount Pleasant",2017-11-30,-0.752986203855602,0.27,""
"Mount Pleasant",2017-12-31,-0.772230161260959,0.225,""
"Mount Pleasant",2018-01-31,-0.862313836512739,0.29,""
"Mount Pleasant",2018-02-28,-0.841653255536145,0.445,""
"Mount Pleasant",2018-03-31,-1.17641600470997,0.43,""
"Mount Pleasant",2018-04-30,-1.16835802828102,0.44,""
"Mount Pleasant",2018-05-31,-1.02545886289058,0.415,""
"Mount Pleasant",2018-06-30,-1.07958215931831,0.495,""
"Mount Pleasant",2018-07-31,-1.08802331769785,0.4,""
"Mount Pleasant",2018-08-31,-1.20766957598534,0.425,""
"Mount Pleasant",2018-09-30,-1.24612102646714,0.48,""
"Mount Pleasant",2018-10-31,-1.28790766065435,0.34,""
"Mount Pleasant",2018-11-30,-1.28214694372435,0.415,""
"Mount Pleasant",2018-12-31,-1.143478631421,0.45,""
"Mount Pleasant",2019-01-31,-1.02120223280281,0.33,""
"Mount Pleasant",2019-02-28,-0.810514818839346,0.475,""
"Mount Pleasant",2019-03-31,-1.27705566669934,0.38,""
"Mount Pleasant",2019-04-30,-1.13507186926059,0.45,""
"Mount Pleasant",2019-05-31,-1.02922700117943,0.315,""
"Mount Pleasant",2019-06-30,-0.730917602712581,0.245,""
"Mount Pleasant",2019-07-31,-0.998573961328371,0.23,""
"Mount Pleasant",2019-08-31,-1.17194454683455,0.36,""
"Mount Pleasant",2019-09-30,-0.945487609710414,0.27,""
"Mount Pleasant",2019-10-31,-0.808326039392092,0.22,""
"Mount Pleasant",2019-11-30,-0.842394341024017,0.29,""
"Mount Pleasant",2019-12-31,-1.01199272774489,0.46,""
"Mount Pleasant",2020-01-31,-1.09809420662783,0.455,""
"Mount Pleasant",2020-02-29,-0.95368909638504,0.48,""
"Mount Pleasant",2020-03-31,-1.20998981503882,0.475,""
"Mount Pleasant",2020-04-30,-0.557248793885255,0.4,""
"Mount Pleasant",2020-05-31,1.46732122376419,0.485,""
"Mount Pleasant",2020-06-30,-0.590572821254511,0.075,""
"Mount Pleasant",2020-07-31,-1.10189198004546,0.1,""
"Mount Pleasant",2020-08-31,-0.871332346934828,0.415,""
"Mount Pleasant",2020-09-30,-0.97511274284344,0.465,""
"Mount Pleasant",2020-10-31,-0.88867154687706,0.33,""
"Mount Pleasant",2020-11-30,-0.557862963275546,0.335,""
"Mount Pleasant",2020-12-31,-1.00583395227816,0.21,""
"Mount Pleasant",2021-01-31,-0.802718425053087,0.23,""
"Mount Pleasant",2021-02-28,-0.606383866841606,0.13,""
"Mount Pleasant",2021-03-31,-0.868135579685618,0.1,""
"Mount Pleasant",2021-04-30,-1.05960900927049,0.025,"***"
"Mount Pleasant",2021-05-31,-0.743862072511503,0.235,""
"Mount Pleasant",2021-06-30,-0.048232654929835,0.25,""
"Mount Pleasant",2021-07-31,-0.910316682199508,0.275,""
"Mount Pleasant",2021-08-31,-0.773764674683163,0.305,""
"Mount Pleasant",2021-09-30,-0.951015124413903,0.15,""
"Mount Pleasant",2021-10-31,-0.738138429770609,0.15,""
"Mount Pleasant",2021-11-30,-0.881939783981627,0.12,""
"Mount Pleasant",2021-12-31,-0.761263795648551,0.075,""
"Mount Pleasant",2022-01-31,-0.566657581320527,0.165,""
"Mount Pleasant",2022-02-28,-0.338666105292767,0.105,""
"Mount Pleasant",2022-03-31,-0.971182222435014,0.1,""
"Mount Pleasant",2022-04-30,-0.724976587860709,0.295,""
"Mount Pleasant",2022-05-31,-0.644363572158158,0.125,""
"Mount Pleasant",2022-06-30,-0.604933799267313,0.225,""
"Mount Pleasant",2022-07-31,-0.253969367547511,0.22,""
"Mount Pleasant",2022-08-31,-0.777337725499631,0.1,""
"Mount Pleasant",2022-09-30,-0.862310411011546,0.2,""
"Mount Pleasant",2022-10-31,-0.570628978235707,0.29,""
"Mount Pleasant",2022-11-30,0.36391086348291,0.255,""
"Mount Pleasant",2022-12-31,-0.0618851018593762,0.155,""
"Mount Pleasant",2023-01-31,-0.458404607416175,0.255,""
"Mount Pleasant",2023-02-28,0.218802945464601,0.21,""
"Mount Pleasant",2023-03-31,-0.994294431070841,0.085,""
"Mount Pleasant",2023-04-30,-0.00928807065817378,0.275,""
"Mount Pleasant",2023-05-31,-0.161984197189951,0.275,""
"Mount Pleasant",2023-06-30,-0.75497851959891,0.185,""
"Mount Pleasant",2023-07-31,-0.761482333976342,0.17,""
"Mount Pleasant",2023-08-31,-0.798435408696874,0.14,""
"Mount Pleasant",2023-09-30,-0.795520003200174,0.14,""
"Mount Pleasant",2023-10-31,-0.834325037171457,0.115,""
"Mount Pleasant",2023-11-30,-0.223019574047909,0.1,""
"Mount Pleasant",2023-12-31,-0.78773421075725,0.015,"***"
"Mount Pleasant",2024-01-31,-0.43781497257322,0.06,""
"Mount Pleasant",2024-02-29,-0.448623413022802,0.045,"***"
"Mount Pleasant",2024-03-31,-0.792382910506891,0.03,"***"
"Mount Pleasant",2024-04-30,-0.82341642502851,0.06,""
"Mount Pleasant",2024-05-31,-0.795102915274116,0.04,"***"
"Mount Pleasant",2024-06-30,-0.667912234618859,0.065,""
"Mount Pleasant",2024-07-31,-0.582351514592707,0.05,""
"Mount Pleasant",2024-08-31,-0.875137797493854,0.01,"***"
"Mount Pleasant",2024-09-30,-0.825993346087812,0.01,"***"
"Mount Pleasant",2024-10-31,-0.885169280718285,0.01,"***"
"Mount Pleasant",2024-11-30,-0.896103252011002,0.005,"***"
"Mount Pleasant",2024-12-31,-0.870910204569099,0.005,"***"
"Oakridge",2010-01-31,0.0712368595223751,0.4,""
"Oakridge",2010-02-28,0.684058274648408,0.435,""
"Oakridge",2010-03-31,-0.0513370538831036,0.46,""
"Oakridge",2010-04-30,-0.163667721640462,0.335,""
"Oakridge",2010-05-31,-0.702057140193442,0.26,""
"Oakridge",2010-06-30,-0.292097835706028,0.43,""
"Oakridge",2010-07-31,-0.173270875481276,0.455,""
"Oakridge",2010-08-31,-0.621010355542711,0.45,""
"Oakridge",2010-09-30,-0.252899237189493,0.425,""
"Oakridge",2010-10-31,0.760895666556138,0.185,""
"Oakridge",2010-11-30,2.0078800480072,0.29,""
"Oakridge",2010-12-31,0.720430125901913,0.43,""
"Oakridge",2011-01-31,0.479512514776773,0.5,""
"Oakridge",2011-02-28,0.417266264602204,0.495,""
"Oakridge",2011-03-31,0.838560057780125,0.47,""
"Oakridge",2011-04-30,1.01013342583315,0.355,""
"Oakridge",2011-05-31,0.0354416854759987,0.37,""
"Oakridge",2011-06-30,0.186132142691557,0.25,""
"Oakridge",2011-07-31,-0.845116689965128,0.295,""
"Oakridge",2011-08-31,-0.252551761873891,0.455,""
"Oakridge",2011-09-30,0.271527038025965,0.47,""
"Oakridge",2011-10-31,1.85709064441369,0.41,""
"Oakridge",2011-11-30,1.06076495430081,0.46,""
"Oakridge",2011-12-31,0.0809728171939844,0.39,""
"Oakridge",2012-01-31,-0.357893735818482,0.3,""
"Oakridge",2012-02-29,-0.305806741349467,0.33,""
"Oakridge",2012-03-31,-0.772739356398298,0.24,""
"Oakridge",2012-04-30,-1.18571865900717,0.31,""
"Oakridge",2012-05-31,0.452409836309548,0.435,""
"Oakridge",2012-06-30,0.553344611833076,0.49,""
"Oakridge",2012-07-31,0.602007699716967,0.405,""
"Oakridge",2012-08-31,-0.501861876072342,0.45,""
"Oakridge",2012-09-30,0.151087712132582,0.455,""
"Oakridge",2012-10-31,-0.439625233153329,0.265,""
"Oakridge",2012-11-30,-0.60084021022291,0.46,""
"Oakridge",2012-12-31,0.327820515887327,0.475,""
"Oakridge",2013-01-31,1.10586412996506,0.39,""
"Oakridge",2013-02-28,0.820797788084172,0.28,""
"Oakridge",2013-03-31,-0.28533716891796,0.285,""
"Oakridge",2013-04-30,-0.137485010963464,0.45,""
"Oakridge",2013-05-31,-0.0510554587948416,0.435,""
"Oakridge",2013-06-30,-0.00188279779191019,0.43,""
"Oakridge",2013-07-31,-0.369882316481548,0.33,""
"Oakridge",2013-08-31,-0.330844540344218,0.355,""
"Oakridge",2013-09-30,-0.0892561325851442,0.38,""
"Oakridge",2013-10-31,-0.259410402829776,0.425,""
"Oakridge",2013-11-30,0.0173522839622918,0.305,""
"Oakridge",2013-12-31,0.671865582066471,0.31,""
"Oakridge",2014-01-31,0.773416677594109,0.385,""
"Oakridge",2014-02-28,0.200302578933404,0.495,""
"Oakridge",2014-03-31,-0.203673115680135,0.435,""
"Oakridge",2014-04-30,0.498872822039319,0.465,""
"Oakridge",2014-05-31,0.0385455023456205,0.36,""
"Oakridge",2014-06-30,0.843776178392675,0.21,""
"Oakridge",2014-07-31,0.169186874474836,0.195,""
"Oakridge",2014-08-31,-0.0635023461139293,0.19,""
"Oakridge",2014-09-30,0.179731549774156,0.175,""
"Oakridge",2014-10-31,0.960657597338767,0.16,""
"Oakridge",2014-11-30,1.07160924649682,0.185,""
"Oakridge",2014-12-31,0.359271438505749,0.28,""
"Oakridge",2015-01-31,0.217675949063296,0.27,""
"Oakridge",2015-02-28,0.70977088615259,0.28,""
"Oakridge",2015-03-31,0.713111264240089,0.35,""
"Oakridge",2015-04-30,0.31816328076901,0.38,""
"Oakridge",2015-05-31,0.284229386458734,0.385,""
"Oakridge",2015-06-30,0.780001646684855,0.32,""
"Oakridge",2015-07-31,0.310473595274236,0.23,""
"Oakridge",2015-08-31,0.820095285813474,0.245,""
"Oakridge",2015-09-30,0.284999480686551,0.29,""
"Oakridge",2015-10-31,-0.0145631781063796,0.26,""
"Oakridge",2015-11-30,-0.0536850031910097,0.17,""
"Oakridge",2015-12-31,-0.187946742179363,0.195,""
"Oakridge",2016-01-31,-0.488433505716888,0.23,""
"Oakridge",2016-02-29,0.113398839871914,0.17,""
"Oakridge",2016-03-31,-0.0877000268006362,0.175,""
"Oakridge",2016-04-30,0.261877293887619,0.205,""
"Oakridge",2016-05-31,-0.138616624037999,0.205,""
"Oakridge",2016-06-30,0.340926386720518,0.165,""
"Oakridge",2016-07-31,0.260616733864898,0.125,""
"Oakridge",2016-08-31,0.76246514241371,0.16,""
"Oakridge",2016-09-30,0.742500199287891,0.155,""
"Oakridge",2016-10-31,0.452707314758993,0.14,""
"Oakridge",2016-11-30,0.790097063021032,0.16,""
"Oakridge",2016-12-31,0.340103137527905,0.31,""
"Oakridge",2017-01-31,-0.0701644960570241,0.345,""
"Oakridge",2017-02-28,-0.0607930906739732,0.47,""
"Oakridge",2017-03-31,-0.104607202594419,0.26,""
"Oakridge",2017-04-30,0.246162364255454,0.205,""
"Oakridge",2017-05-31,-0.0979983466926422,0.245,""
"Oakridge",2017-06-30,-0.141116072125715,0.155,""
"Oakridge",2017-07-31,-0.0812178126665309,0.23,""
"Oakridge",2017-08-31,-0.187769896391748,0.215,""
"Oakridge",2017-09-30,-0.000475004369211637,0.165,""
"Oakridge",2017-10-31,0.130783379258885,0.105,""
"Oakridge",2017-11-30,0.502751855939975,0.06,""
"Oakridge",2017-12-31,0.556807766075645,0.08,""
"Oakridge",2018-01-31,0.145150029379811,0.09,""
"Oakridge",2018-02-28,0.524038845715929,0.145,""
"Oakridge",2018-03-31,0.154071618731905,0.12,""
"Oakridge",2018-04-30,-0.168297681960132,0.145,""
"Oakridge",2018-05-31,0.378791947312642,0.085,""
"Oakridge",2018-06-30,0.420146665095527,0.13,""
"Oakridge",2018-07-31,0.158001598861395,0.175,""
"Oakridge",2018-08-31,-0.289548138453201,0.145,""
"Oakridge",2018-09-30,0.129033822418049,0.125,""
"Oakridge",2018-10-31,0.123380078248555,0.14,""
"Oakridge",2018-11-30,-0.228041308057744,0.14,""
"Oakridge",2018-12-31,-0.268094533664592,0.175,""
"Oakridge",2019-01-31,-0.0895116000477485,0.075,""
"Oakridge",2019-02-28,0.33465874475218,0.15,""
"Oakridge",2019-03-31,-0.497114204618927,0.21,""
"Oakridge",2019-04-30,-0.160153976073754,0.155,""
"Oakridge",2019-05-31,-0.0997905868093288,0.105,""
"Oakridge",2019-06-30,0.565716202099486,0.05,""
"Oakridge",2019-07-31,0.252755389796067,0.06,""
"Oakridge",2019-08-31,0.155727464199087,0.065,""
"Oakridge",2019-09-30,-0.0072924933009185,0.085,""
"Oakridge",2019-10-31,-0.0318872393938666,0.05,""
"Oakridge",2019-11-30,0.0916694872821096,0.14,""
"Oakridge",2019-12-31,-0.178461978580625,0.205,""
"Oakridge",2020-01-31,-0.431226610884081,0.2,""
"Oakridge",2020-02-29,-0.237065031549223,0.19,""
"Oakridge",2020-03-31,-0.121470202115537,0.225,""
"Oakridge",2020-04-30,1.04135266836588,0.195,""
"Oakridge",2020-05-31,3.95655894241434,0.265,""
"Oakridge",2020-06-30,1.4501500165883,0.47,""
"Oakridge",2020-07-31,-0.074906942485849,0.495,""
"Oakridge",2020-08-31,0.0909442310419054,0.365,""
"Oakridge",2020-09-30,0.972078159618823,0.205,""
"Oakridge",2020-10-31,0.588456231233318,0.265,""
"Oakridge",2020-11-30,0.717564909625016,0.45,""
"Oakridge",2020-12-31,0.266185991709188,0.46,""
"Oakridge",2021-01-31,0.542896466314241,0.435,""
"Oakridge",2021-02-28,1.37336254773259,0.395,""
"Oakridge",2021-03-31,0.92534385511795,0.41,""
"Oakridge",2021-04-30,1.09063709153317,0.42,""
"Oakridge",2021-05-31,0.94518254167746,0.435,""
"Oakridge",2021-06-30,1.21184545511211,0.43,""
"Oakridge",2021-07-31,0.357818624185947,0.485,""
"Oakridge",2021-08-31,0.20950307076259,0.41,""
"Oakridge",2021-09-30,0.321146815882484,0.385,""
"Oakridge",2021-10-31,0.694004592415117,0.485,""
"Oakridge",2021-11-30,-0.0120941109617729,0.435,""
"Oakridge",2021-12-31,-0.125654385546809,0.315,""
"Oakridge",2022-01-31,-0.088887463736553,0.335,""
"Oakridge",2022-02-28,0.198219279274296,0.315,""
"Oakridge",2022-03-31,-0.0794305864892044,0.49,""
"Oakridge",2022-04-30,0.406787126171515,0.43,""
"Oakridge",2022-05-31,0.384373625772138,0.43,""
"Oakridge",2022-06-30,0.237119112675768,0.485,""
"Oakridge",2022-07-31,0.566297653595301,0.47,""
"Oakridge",2022-08-31,0.113803786115331,0.495,""
"Oakridge",2022-09-30,-0.232050309939984,0.4,""
"Oakridge",2022-10-31,0.154793414641789,0.5,""
"Oakridge",2022-11-30,1.39790113979966,0.47,""
"Oakridge",2022-12-31,0.365017210967169,0.325,""
"Oakridge",2023-01-31,-0.131679941223221,0.345,""
"Oakridge",2023-02-28,0.656408836393802,0.325,""
"Oakridge",2023-03-31,-0.198200957723799,0.345,""
"Oakridge",2023-04-30,0.881039845289642,0.415,""
"Oakridge",2023-05-31,-0.00659238011819559,0.295,""
"Oakridge",2023-06-30,-0.0102024124270121,0.485,""
"Oakridge",2023-07-31,-0.143152682863663,0.42,""
"Oakridge",2023-08-31,-0.264390333136254,0.385,""
"Oakridge",2023-09-30,0.223274844973022,0.475,""
"Oakridge",2023-10-31,0.393864717231626,0.455,""
"Oakridge",2023-11-30,1.22308629556801,0.42,""
"Oakridge",2023-12-31,0.0955988119851032,0.265,""
"Oakridge",2024-01-31,0.440031757244477,0.295,""
"Oakridge",2024-02-29,0.205532121780214,0.18,""
"Oakridge",2024-03-31,-0.327359287240877,0.135,""
"Oakridge",2024-04-30,-0.373039485372032,0.175,""
"Oakridge",2024-05-31,0.0237807113801103,0.22,""
"Oakridge",2024-06-30,-0.00198488034062043,0.29,""
"Oakridge",2024-07-31,-0.0107511048847885,0.25,""
"Oakridge",2024-08-31,-0.162756883467698,0.195,""
"Oakridge",2024-09-30,0.0621950075653968,0.08,""
"Oakridge",2024-10-31,0.268274382002311,0.105,""
"Oakridge",2024-11-30,-0.206509391409942,0.045,"***"
"Oakridge",2024-12-31,-0.38990540539286,0.02,"***"
"Renfrew-Collingwood",2010-01-31,3.13655910552079,0.08,""
"Renfrew-Collingwood",2010-02-28,5.66454067101623,0.065,""
"Renfrew-Collingwood",2010-03-31,4.38265249010782,0.045,"***"
"Renfrew-Collingwood",2010-04-30,7.17132716628289,0.03,"***"
"Renfrew-Collingwood",2010-05-31,5.06967274946062,0.065,""
"Renfrew-Collingwood",2010-06-30,5.71413732304256,0.065,""
"Renfrew-Collingwood",2010-07-31,4.14106839664132,0.04,"***"
"Renfrew-Collingwood",2010-08-31,4.58470082812593,0.045,"***"
"Renfrew-Collingwood",2010-09-30,5.56351956315717,0.03,"***"
"Renfrew-Collingwood",2010-10-31,4.27792157639225,0.045,"***"
"Renfrew-Collingwood",2010-11-30,5.98350517158653,0.045,"***"
"Renfrew-Collingwood",2010-12-31,4.48275818601313,0.07,""
"Renfrew-Collingwood",2011-01-31,4.8071923252459,0.07,""
"Renfrew-Collingwood",2011-02-28,4.13060226379727,0.085,""
"Renfrew-Collingwood",2011-03-31,5.53482318919989,0.095,""
"Renfrew-Collingwood",2011-04-30,6.00755640155906,0.1,""
"Renfrew-Collingwood",2011-05-31,4.11764568603413,0.15,""
"Renfrew-Collingwood",2011-06-30,5.84317037877552,0.09,""
"Renfrew-Collingwood",2011-07-31,4.06912602449606,0.05,""
"Renfrew-Collingwood",2011-08-31,6.11180713710443,0.035,"***"
"Renfrew-Collingwood",2011-09-30,6.06752866372142,0.075,""
"Renfrew-Collingwood",2011-10-31,6.06166472466926,0.12,""
"Renfrew-Collingwood",2011-11-30,4.17484890690395,0.125,""
"Renfrew-Collingwood",2011-12-31,4.43806387413523,0.125,""
"Renfrew-Collingwood",2012-01-31,4.39991476596432,0.07,""
"Renfrew-Collingwood",2012-02-29,4.83824129449787,0.05,""
"Renfrew-Collingwood",2012-03-31,4.35377846482657,0.045,"***"
"Renfrew-Collingwood",2012-04-30,5.69472686181465,0.03,"***"
"Renfrew-Collingwood",2012-05-31,6.1541766363655,0.085,""
"Renfrew-Collingwood",2012-06-30,4.82232093959166,0.115,""
"Renfrew-Collingwood",2012-07-31,5.64253565908012,0.165,""
"Renfrew-Collingwood",2012-08-31,4.14159662649033,0.095,""
"Renfrew-Collingwood",2012-09-30,5.88419782525134,0.085,""
"Renfrew-Collingwood",2012-10-31,4.07138924498662,0.155,""
"Renfrew-Collingwood",2012-11-30,3.90547645634557,0.07,""
"Renfrew-Collingwood",2012-12-31,7.80947459750052,0.055,""
"Renfrew-Collingwood",2013-01-31,6.23213645344136,0.2,""
"Renfrew-Collingwood",2013-02-28,3.75640594459029,0.22,""
"Renfrew-Collingwood",2013-03-31,3.49432004681901,0.095,""
"Renfrew-Collingwood",2013-04-30,4.35048489091908,0.055,""
"Renfrew-Collingwood",2013-05-31,4.38023813017797,0.045,"***"
"Renfrew-Collingwood",2013-06-30,5.0212915540956,0.035,"***"
"Renfrew-Collingwood",2013-07-31,4.81855820850463,0.03,"***"
"Renfrew-Collingwood",2013-08-31,4.78756082599567,0.03,"***"
"Renfrew-Collingwood",2013-09-30,5.91728744370025,0.055,""
"Renfrew-Collingwood",2013-10-31,4.78454443736773,0.045,"***"
"Renfrew-Collingwood",2013-11-30,4.35562017455883,0.02,"***"
"Renfrew-Collingwood",2013-12-31,6.03508411379349,0.015,"***"
"Renfrew-Collingwood",2014-01-31,6.19669867709111,0.06,""
"Renfrew-Collingwood",2014-02-28,4.17074580092882,0.04,"***"
"Renfrew-Collingwood",2014-03-31,5.158931103339,0.065,""
"Renfrew-Collingwood",2014-04-30,4.92789094332227,0.04,"***"
"Renfrew-Collingwood",2014-05-31,4.38473025788548,0.035,"***"
"Renfrew-Collingwood",2014-06-30,5.13130140022589,0.03,"***"
"Renfrew-Collingwood",2014-07-31,4.30003001148659,0.015,"***"
"Renfrew-Collingwood",2014-08-31,4.00223966077101,0.01,"***"
"Renfrew-Collingwood",2014-09-30,6.06364889241242,0.005,"***"
"Renfrew-Collingwood",2014-10-31,6.23580457991226,0.005,"***"
"Renfrew-Collingwood",2014-11-30,4.72797322074784,0.015,"***"
"Renfrew-Collingwood",2014-12-31,4.97850165014222,0.035,"***"
"Renfrew-Collingwood",2015-01-31,4.51712878361629,0.015,"***"
"Renfrew-Collingwood",2015-02-28,5.50875440886298,0.015,"***"
"Renfrew-Collingwood",2015-03-31,5.56708506350173,0.05,""
"Renfrew-Collingwood",2015-04-30,4.81454702474145,0.04,"***"
"Renfrew-Collingwood",2015-05-31,4.62986338846626,0.025,"***"
"Renfrew-Collingwood",2015-06-30,5.11192796146985,0.05,""
"Renfrew-Collingwood",2015-07-31,3.78833181696181,0.03,"***"
"Renfrew-Collingwood",2015-08-31,4.8426291584866,0.02,"***"
"Renfrew-Collingwood",2015-09-30,4.2764270597225,0.025,"***"
"Renfrew-Collingwood",2015-10-31,4.16804988608784,0.005,"***"
"Renfrew-Collingwood",2015-11-30,3.55495719848318,0.01,"***"
"Renfrew-Collingwood",2015-12-31,4.76631233599515,0.005,"***"
"Renfrew-Collingwood",2016-01-31,4.1264689608247,0.005,"***"
"Renfrew-Collingwood",2016-02-29,5.29665754013325,0.005,"***"
"Renfrew-Collingwood",2016-03-31,3.90844834968303,0.005,"***"
"Renfrew-Collingwood",2016-04-30,4.5811129563197,0.005,"***"
"Renfrew-Collingwood",2016-05-31,4.33032889298147,0.01,"***"
"Renfrew-Collingwood",2016-06-30,4.87579578430371,0.005,"***"
"Renfrew-Collingwood",2016-07-31,4.58221796486282,0.005,"***"
"Renfrew-Collingwood",2016-08-31,5.29671409604535,0.005,"***"
"Renfrew-Collingwood",2016-09-30,4.66481178264593,0.01,"***"
"Renfrew-Collingwood",2016-10-31,3.68258082159173,0.015,"***"
"Renfrew-Collingwood",2016-11-30,4.39431770411283,0.01,"***"
"Renfrew-Collingwood",2016-12-31,4.31337540512995,0.01,"***"
"Renfrew-Collingwood",2017-01-31,4.17915782280213,0.005,"***"
"Renfrew-Collingwood",2017-02-28,5.17573153556557,0.015,"***"
"Renfrew-Collingwood",2017-03-31,3.43642532724021,0.015,"***"
"Renfrew-Collingwood",2017-04-30,4.61906426682964,0.02,"***"
"Renfrew-Collingwood",2017-05-31,4.69645226380942,0.015,"***"
"Renfrew-Collingwood",2017-06-30,4.27539755061754,0.005,"***"
"Renfrew-Collingwood",2017-07-31,4.53238454377843,0.01,"***"
"Renfrew-Collingwood",2017-08-31,3.87941340924385,0.005,"***"
"Renfrew-Collingwood",2017-09-30,4.52538805401375,0.005,"***"
"Renfrew-Collingwood",2017-10-31,4.1423362117145,0.01,"***"
"Renfrew-Collingwood",2017-11-30,4.12962209580093,0.005,"***"
"Renfrew-Collingwood",2017-12-31,4.48042228358842,0.01,"***"
"Renfrew-Collingwood",2018-01-31,3.88181141468199,0.005,"***"
"Renfrew-Collingwood",2018-02-28,5.32315980377537,0.005,"***"
"Renfrew-Collingwood",2018-03-31,4.39139353958844,0.01,"***"
"Renfrew-Collingwood",2018-04-30,4.10431410291267,0.005,"***"
"Renfrew-Collingwood",2018-05-31,5.0781754234762,0.005,"***"
"Renfrew-Collingwood",2018-06-30,4.07148278474347,0.01,"***"
"Renfrew-Collingwood",2018-07-31,4.66990137476377,0.005,"***"
"Renfrew-Collingwood",2018-08-31,4.23959404030988,0.01,"***"
"Renfrew-Collingwood",2018-09-30,4.47871916446938,0.005,"***"
"Renfrew-Collingwood",2018-10-31,4.78893213363037,0.005,"***"
"Renfrew-Collingwood",2018-11-30,4.18131847446517,0.005,"***"
"Renfrew-Collingwood",2018-12-31,4.08795430224557,0.005,"***"
"Renfrew-Collingwood",2019-01-31,4.49285523701665,0.005,"***"
"Renfrew-Collingwood",2019-02-28,5.75188880047096,0.005,"***"
"Renfrew-Collingwood",2019-03-31,4.30038536994765,0.005,"***"
"Renfrew-Collingwood",2019-04-30,4.44212928497263,0.005,"***"
"Renfrew-Collingwood",2019-05-31,4.25574990740944,0.005,"***"
"Renfrew-Collingwood",2019-06-30,4.89503637271109,0.005,"***"
"Renfrew-Collingwood",2019-07-31,3.60765660229635,0.005,"***"
"Renfrew-Collingwood",2019-08-31,4.37339876162551,0.005,"***"
"Renfrew-Collingwood",2019-09-30,4.08206924045713,0.005,"***"
"Renfrew-Collingwood",2019-10-31,4.28250398937766,0.005,"***"
"Renfrew-Collingwood",2019-11-30,4.67576175941096,0.005,"***"
"Renfrew-Collingwood",2019-12-31,4.67092121089136,0.005,"***"
"Renfrew-Collingwood",2020-01-31,4.39675857550659,0.005,"***"
"Renfrew-Collingwood",2020-02-29,4.54693935073523,0.005,"***"
"Renfrew-Collingwood",2020-03-31,5.68565191499558,0.005,"***"
"Renfrew-Collingwood",2020-04-30,7.1567938690044,0.005,"***"
"Renfrew-Collingwood",2020-05-31,7.99193972186566,0.1,""
"Renfrew-Collingwood",2020-06-30,4.3799232726491,0.18,""
"Renfrew-Collingwood",2020-07-31,3.87118403290977,0.095,""
"Renfrew-Collingwood",2020-08-31,3.76365582886892,0.05,""
"Renfrew-Collingwood",2020-09-30,4.64253405787954,0.045,"***"
"Renfrew-Collingwood",2020-10-31,4.23278376870551,0.02,"***"
"Renfrew-Collingwood",2020-11-30,5.95219213975712,0.035,"***"
"Renfrew-Collingwood",2020-12-31,4.67721222871858,0.08,""
"Renfrew-Collingwood",2021-01-31,4.13771911647671,0.05,""
"Renfrew-Collingwood",2021-02-28,5.68339510902908,0.08,""
